"id","title","description","type","location","startTime","endTime","time","shortDay","shortTime","start24","end24"
"3205","Somani Yoga","Somani yoga is a practice of connecting to your inner vision through your body as we explore various asanas - flowing from pose to pose, connecting to the breath, body, being, soul, and spirit. Just bring yourself (and a yoga mat if you desire) for an hour of exploratory flow. All levels are welcome. ","Class/Workshop","Center Camp","2024-06-21T11:00:00.000","2024-06-21T12:00:00.000","Friday 11am-Noon (1hrs)","Fri, Jun 21","11am (1hrs)","11:00","12:00"
"3216","Sacred Womb Circle","Come sit in circle and share about all things womb related. ","Miscellaneous","The Sacred Womb Portal","2024-06-21T11:00:00.000","2024-06-21T12:00:00.000","Friday 11am-Noon (1hrs)","Fri, Jun 21","11am (1hrs)","11:00","12:00"
"3250","Lincoln Log Tower Building Contest","How high can you build a tower with Lincoln Logs without it toppling over? Can you do it under pressure? Several timed races and judged contests will take place during this event. Tap back into your childhood with our nostalgic toy challenges. All towers must have a roof to count! Winners will receive large bubble wands!","Games","Nostalgia Under the Moonlight","2024-06-21T11:00:00.000","2024-06-21T12:00:00.000","Friday 11am-Noon (1hrs)","Fri, Jun 21","11am (1hrs)","11:00","12:00"
"3259","Hooking Circle","Come crotchet with us! Whether you're an experienced cooker or have never held a hook in your life, you are welcome to come learn, hang out, and share your knowledge!","Arts & Crafts","That's Pretty Neat!","2024-06-21T11:00:00.000","2024-06-21T12:00:00.000","Friday 11am-Noon (1hrs)","Fri, Jun 21","11am (1hrs)","11:00","12:00"
"3257","Human Charcuterie ","Come enjoy a taste of the finer things and indulge your inner hedonist. Bacchanalia returns yet again hosting a marvelous variety of charcuterie delights served upon our lovely  models! Come by and enjoy pampering and snacks on snacks!\n\nWalk up volunteer slots are available.","Food & Drink","Bacchanalia","2024-06-21T12:00:00.000","2024-06-21T16:00:00.000","Friday Noon-4pm (4hrs)","Fri, Jun 21","Noon (4hrs)","12:00","16:00"
"3294","CE5 Group Meditation ","Inspired by last years sighting and Steven Greers work, we will gather for a heart-based meditation under the stars near the Temple. Rebekah will guide us through a meditation to connect to the cosmos rooted in the heartspace. We will visualize and expand our consciousness outward into the universe to either connect to other peaceful and loving intelligent beings in the cosmos, or simply to feel at one with the universe, filling it with love and light. Turning our gaze up to the stars, we will seek connection with our galactic counterparts. \n\nCE5 stands for “Close Encounters of the 5th Kind” which is human initiated extraterrestrial contact.","Gathering/Party","The Temple","2024-06-21T12:00:00.000","2024-06-22T01:00:00.000","Friday Noon-1am (13hrs)","Fri, Jun 21","Noon (13hrs)","12:00","01:00"
"3252","Learning to Juggle for Beginners","Learn step-by-step how to juggle 3 balls. We will cover basic 3 ball juggling and some beginner 3 ball tricks for those that are ready. Supplies are limited to the first 10 participants, or bring your own. ","Class/Workshop","The Fun Guys","2024-06-21T12:30:00.000","2024-06-21T13:30:00.000","Friday 12:30pm-1:30pm (1hrs)","Fri, Jun 21","12:30pm (1hrs)","12:30","13:30"
"3253","Leadership Ice Cream Social /Mixer","Wherever it may be that you serve as a board member, regional contact, event lead, community organizer, or team lead, you are invited to come revive yourself from the heat and mingle while indulging in a cup of cream. Come meet your counterparts to share thoughts and inspirations about Burning Man. Bring a favorite piece of swag to exchange with another. Ice Cream provided by Tennessee Regional Contacts.  ","Gathering/Party","That's Pretty Neat!","2024-06-21T12:30:00.000","2024-06-21T14:00:00.000","Friday 12:30pm-2pm (2hrs)","Fri, Jun 21","12:30pm (2hrs)","12:30","14:00"
"3279","Flogger making","Make your very own flogger from the provided recycled materials. ","Class/Workshop","Sensua (formerly Herhisensua)","2024-06-21T13:00:00.000","2024-06-21T15:00:00.000","Friday 1pm-3pm (2hrs)","Fri, Jun 21","1pm (2hrs)","13:00","15:00"
"3265","HeartSpace: Music, Meditation & Movement w/ Ben Caron","Dive into your heart-space with guided meditation, heart-centered songs, mindful movement and joyful sing-alongs with facilitator and singer-songwriter Ben Caron.","Class/Workshop","The Fun Guys","2024-06-21T13:30:00.000","2024-06-21T14:30:00.000","Friday 1:30pm-2:30pm (1hrs)","Fri, Jun 21","1:30pm (1hrs)","13:30","14:30"
"3317","3 Old Men Labyrinth Ritual (solar noon)","Enter the labyrinth.  There are four entrances; you may enter at any of them. Follow the path to the center.  There are four exits; at three of them, an Old Man stands ready to offer you an experience. (The labyrinth is open for your meditation throughout the burn.)","Gathering/Party","3 Old Men","2024-06-21T13:34:00.000","2024-06-21T14:34:00.000","Friday 1:34pm-2:34pm (1hrs)","Fri, Jun 21","1:34pm (1hrs)","13:34","14:34"
"3246","Meet your new camp buddy","Remember meeting your first bunkmate at summer camp? Camp ComeOnIWanna will tap into that nastalgia.  Camp counselors will help pair new participants up, discuss consent, and encourage you to recreate summer camp fun both at Camp ComeOnIWanna and other theme camps. \n\nCome meet your new buddy during this time. ","Gathering/Party","Casmp: Comeoniwanna","2024-06-21T14:00:00.000","2024-06-21T15:30:00.000","Friday 2pm-3:30pm (2hrs)","Fri, Jun 21","2pm (2hrs)","14:00","15:30"
"3280","Fancy Party","Dust off your top hat and polish your monocle for a few hours of decadent extravagance! Join us in your most outrageously elegant attire—where more is more, and less is not really it. Let's raise our carabiner goblets in a toast to the absurdly sophisticated and the delightfully pretentious, sipping champagne with strawberries while tripping the light fantastic. Don't miss out on this grand affair—it's going to be the talk of the town, darling!","Gathering/Party","Just People","2024-06-21T14:00:00.000","2024-06-21T16:00:00.000","Friday 2pm-4pm (2hrs)","Fri, Jun 21","2pm (2hrs)","14:00","16:00"
"3282","Face Painting (for kids!)","The nostalgia of having one's face adorned with colors and designs sparks a sense of playfulness. Bring the kiddos over to our camp and we'll decorate their face! Are you a kid at heart and wishing you could get your face painted? We just might be inclined to decorate a few adults too!","Miscellaneous","Nostalgia Under the Moonlight","2024-06-21T14:00:00.000","2024-06-21T16:00:00.000","Friday 2pm-4pm (2hrs)","Fri, Jun 21","2pm (2hrs)","14:00","16:00"
"3289","Color Your World","Come on over to do some old fashioned coloring in retro books that have traveled the World! Tasty treats will be on hand","Gathering/Party","Not Sure","2024-06-21T14:00:00.000","2024-06-21T16:00:00.000","Friday 2pm-4pm (2hrs)","Fri, Jun 21","2pm (2hrs)","14:00","16:00"
"3181","erthbrd vibeZ set","Erth Brd invites you to free your mind and liberate your body to a blend of Afro and deep house.","Gathering/Party","The Fun Guys","2024-06-21T14:30:00.000","2024-06-21T15:30:00.000","Friday 2:30pm-3:30pm (1hrs)","Fri, Jun 21","2:30pm (1hrs)","14:30","15:30"
"3183","Wild Weed Walks","Learn how to forage for wild plants that are edible, have medicinal value, or can be used to make cordage. Hands-on classes on how to make cordage from raw wild fibers.","Class/Workshop","Unknown","2024-06-21T15:00:00.000","2024-06-21T16:00:00.000","Friday 3pm-4pm (1hrs)","Fri, Jun 21","3pm (1hrs)","15:00","16:00"
"3229","Pawpaw Wine Tasting","Join Etch A Sketch to sample her homemade pawpaw wine & learn about the native trees that make this special treat possible.","Miscellaneous","Crappy Bar","2024-06-21T15:00:00.000","2024-06-21T17:00:00.000","Friday 3pm-5pm (2hrs)","Fri, Jun 21","3pm (2hrs)","15:00","17:00"
"3245","Monte the Mountebank","Monte the Mountebank \nOffering cures, tinctures, and elixirs for all ailments: real, magical, or imaginary!\nDo you suffer from brain static?  Monte can help.\nDiffuse tension disorder?  Monte has the cure.\nDo you have guilts or regrets?  Monte offers a purgative that will flush them right away!\nPotions of courage, life, or serenity.  Distillates of salamander bile, world tree sap, and dragon snot (purified).  Liquid sunshine served 2 ways!  Do you simply desire a treat?  Monte has sugar-silk woven by the spiders living in Wonka’s famous factory.\n !!!Finest selection of placebos east of the Mississippi!!!\nAll backed by Monte’s famous guarantee: “If after taking any my potions you sicken and die, you may return the unused portion for a partial refund.”  You can’t afford not to come!\nServing 3:00PM to 5:00 PM out of “3 old Men” and randomly as supplies last.\n","Food & Drink","3 Old Men","2024-06-21T15:00:00.000","2024-06-21T17:00:00.000","Friday 3pm-5pm (2hrs)","Fri, Jun 21","3pm (2hrs)","15:00","17:00"
"3198","Summer camp activities","If you missed the 2-3:30 buddy pairing, come by anyway.\n\nCamp counselors will help facilitate activities which may include: three legged race, corn hole, charades, twister, field acrivities, lake activities, and other games.  A list of activities at other camps will also be displayed for participants to explore together.\n\nAfter exploring and returning to Camp ComeOnIWanna, participants will create a craft to share with thier new forever burn buddy. Crafts include upcycled coozies, friendship bracelets, etc. Materials will be provided","Games","Casmp: Comeoniwanna","2024-06-21T16:00:00.000","2024-06-21T18:00:00.000","Friday 4pm-6pm (2hrs)","Fri, Jun 21","4pm (2hrs)","16:00","18:00"
"3293","Camp Pretty Lights Metal Hour","Need a break from the EDM while you are on the Moon? Join Camp Pretty Lights on Friday afternoon at 4pm for some METAL! \nWe'll be blasting some head-banging tunes 🎶 featuring old school, prog, and a smattering of death. Bring your ID, we will have refreshments for those old enough! \nDio, Maiden, and Priest are some of our favs so if you don't like that then don't show up!","Gathering/Party","Camp Pretty Lights","2024-06-21T16:00:00.000","2024-06-21T17:00:00.000","Friday 4pm-5pm (1hrs)","Fri, Jun 21","4pm (1hrs)","16:00","17:00"
"3207","Shwagtron shwag Pressing","Bring your gear well stamp it w dimas breath taking art and Make that shit pop","Class/Workshop","Unknown","2024-06-21T16:20:00.000","2024-06-21T19:10:00.000","Friday 4:20pm-7:10pm (3hrs)","Fri, Jun 21","4:20pm (3hrs)","16:20","19:10"
"3262","Herbal lung butter massage","Cannabis assisted breath work ","Gathering/Party","Dabs@LabCity","2024-06-21T16:20:00.000","2024-06-21T19:10:00.000","Friday 4:20pm-7:10pm (3hrs)","Fri, Jun 21","4:20pm (3hrs)","16:20","19:10"
"3226","Pop Princess Power Hour","Join us at Heathen Life for our Pop Princess Power Hour! An hour(ish) of idolatrous booty shaking debauchery to the tunes of Pop Goddesses such as Brittany, Kesha, Doja Cat and more! ","Gathering/Party","Heathen Life","2024-06-21T17:00:00.000","2024-06-21T19:00:00.000","Friday 5pm-7pm (2hrs)","Fri, Jun 21","5pm (2hrs)","17:00","19:00"
"3248","Medic 101","Join us for an essential workshop designed to empower festival-goers with the knowledge and confidence to assist with medical situations on-site. This interactive session is perfect for anyone who wants to be prepared to ensure a safe environment for everyone. Preparing yourself with the knowledge and skills to make a difference in critical moments. Join us for and become an essential part of our festival community's safety net.","Gathering/Party","Medical","2024-06-21T17:00:00.000","2024-06-21T18:00:00.000","Friday 5pm-6pm (1hrs)","Fri, Jun 21","5pm (1hrs)","17:00","18:00"
"3233","Oooops, I arted! a tea party and artstravaganza","a social mixer with tea and community art creation. Working on something? bring your art stuff and chill in our space. Learn about and experiment with alcohol inks, pour paint, or become the art yourself!","Gathering/Party","The Midnight Triumvirate’s Electrified Lounge","2024-06-21T19:00:00.000","2024-06-21T22:00:00.000","Friday 7pm-10pm (3hrs)","Fri, Jun 21","7pm (3hrs)","19:00","22:00"
"3311","3 Old Men Labyrinth Ritual (vespers)","Enter the labyrinth.  There are four entrances; you may enter at any of them. Follow the path to the center.  There are four exits; at three of them, an Old Man stands ready to offer you an experience. (The labyrinth is open for your meditation throughout the burn.)","Gathering/Party","3 Old Men","2024-06-21T19:55:00.000","2024-06-21T20:55:00.000","Friday 7:55pm-8:55pm (1hrs)","Fri, Jun 21","7:55pm (1hrs)","19:55","20:55"
"3195","Thai Massage Workshop & B&D (Bodywork & Dessert)","Join us for a guided Thai Massage exchange. Participants will be guided to offer and receive a full 45-minute sequence. Thai massage is done fully clothes while on floor mats. Lean how to work with your bodyweight to offer pressure, traction, and movement.  No partner needed, however, please be prepared to stay for the full workshop so every participant has an opportunity to give and receive. Follow by B&D (Bodywork & Dessert) an open massage-share fully embodying the 11th principle. Bring  desert!","Class/Workshop","Acrodesiac Lunartics Tribe","2024-06-21T20:00:00.000","2024-06-21T22:00:00.000","Friday 8pm-10pm (2hrs)","Fri, Jun 21","8pm (2hrs)","20:00","22:00"
"3206","So you think you’re not kinky?","What is sensory play all about? Do you like to hold your breath? Do you play with the candle on the table? Wondered about creative uses of a ping-pong paddle? Come by for some lighthearted, low impact and safe sensory exploration. Bring a friend. ","Gathering/Party","Sensua (formerly Herhisensua)","2024-06-21T20:00:00.000","2024-06-21T22:00:00.000","Friday 8pm-10pm (2hrs)","Fri, Jun 21","8pm (2hrs)","20:00","22:00"
"3275","Forge for Mushies!","This will be a forge / scavenger hunt for 10 mushroom plushies I will have out and about as gifts for people who find them. 5 will be marked with a symbol and if you succeed in finding those, come grab a glass mushroom pendant as some camp swag. ","Gathering/Party","Amanita Morel Support","2024-06-21T20:30:00.000","2024-06-21T21:30:00.000","Friday 8:30pm-9:30pm (1hrs)","Fri, Jun 21","8:30pm (1hrs)","20:30","21:30"
"3314","3 Old Men Labyrinth Ritual (sunset)","Enter the labyrinth.  There are four entrances; you may enter at any of them. Follow the path to the center.  There are four exits; at three of them, an Old Man stands ready to offer you an experience. (The labyrinth is open for your meditation throughout the burn.)","Gathering/Party","3 Old Men","2024-06-21T20:55:00.000","2024-06-21T21:55:00.000","Friday 8:55pm-9:55pm (1hrs)","Fri, Jun 21","8:55pm (1hrs)","20:55","21:55"
"3236","Music and Fire by Shaina of EyeCU","Shaina Reeves is a singer/songwriter from Atlanta, GA. She will be performing her original music that she usually does with her band called EyeCU. She may be playing alone or may have some special guests join her. She will also spin fire during her performance!","Performance","The Fun Guys","2024-06-21T21:00:00.000","2024-06-21T22:00:00.000","Friday 9pm-10pm (1hrs)","Fri, Jun 21","9pm (1hrs)","21:00","22:00"
"3284","Emo Night","Dear diary, mood: apathetic calling all angsty, deep side part and black eye liner enthusiasts. Welcome to the black parade where we’re in the business of misery and we love company. We’re taking back Friday at the lunatic lounge on Friday night from 9pm to 12am enjoy the sounds of our youth and enjoy a beverage. We think it would be really cute without the e if you would join us.","Gathering/Party","Lunatic Lounge","2024-06-21T21:00:00.000","2024-06-22T12:00:00.000","Friday 9pm-Noon (15hrs)","Fri, Jun 21","9pm (15hrs)","21:00","12:00"
"3193","The 5th Element of Funk","Join us for dope beats, wizardry, and dancing. Show us your best moves and even get a dance lesson from our camp experts. Smile, have fun, and shake that booty as we bring the funk to the forest!","Gathering/Party","The 5th Quest","2024-06-21T22:00:00.000","2024-06-21T23:00:00.000","Friday 10pm-11pm (1hrs)","Fri, Jun 21","10pm (1hrs)","22:00","23:00"
"3231","Open Arena","Be a Gladiator in the Arena! Come on down to Kamp Khaos and enjoy the fun and fury of wiping the mat with your friends. Bring on the family and beat them in the face. The Arena calls and the time is now! Who ate the last piece of bacon?! Who took your camping spot?! Who pissed in your Wheaties?! Bring them down and show them What's What!","Games","Kamp Khaos","2024-06-21T22:00:00.000","2024-06-21T23:00:00.000","Friday 10pm-11pm (1hrs)","Fri, Jun 21","10pm (1hrs)","22:00","23:00"
"3255","Lab City Nightz","Come get down with us Lab City style. Be prepared for lots of drum n bass, trap, grime, electro, and pretty much any and every genre you can think of to get your body moving! If you're looking for the hype - you've found it! ","Gathering/Party","Dabs@LabCity","2024-06-21T22:00:00.000","2024-06-22T03:00:00.000","Friday 10pm-3am (5hrs)","Fri, Jun 21","10pm (5hrs)","22:00","03:00"
"3287","Desserts after Dark","Do you have a craving for something salacious? Enjoy a taste of the finer things and indulge your inner hedonist. Bacchanalia invites you to come and enjoy a decadent display of sweets served upon our lovely models! Come by and enjoy a more intimate experience of delights to tantalize the mind and body\nWalk up volunteer slots are available.","Food & Drink","Bacchanalia","2024-06-21T22:00:00.000","2024-06-22T12:00:00.000","Friday 10pm-Noon (14hrs)","Fri, Jun 21","10pm (14hrs)","22:00","12:00"
"3269","Grilled Cheese and Soup Communion","Communion is served at the Church of Cheesus Crust lounge. Experience a taste of divine comfort and unity with fresh grilled cheese and soul-warming soup.","Food & Drink","The Church of Cheesus Crust","2024-06-21T23:00:00.000","2024-06-22T01:00:00.000","Friday 11pm-1am (2hrs)","Fri, Jun 21","11pm (2hrs)","23:00","01:00"
"3291","Caturday Reset: A Purrfect Morning Stretch","After a wild Friday night, reconnect with your body at Caturday Reset, a self-guided, cat-themed stretching session in the serene Effigy Field. Embrace mindfulness with minimal social interaction, focusing on gentle stretches inspired by our feline friends.\n\nCat costumes are encouraged! Slip on some ears or a tail and move gracefully like a cat waking up from a nap. Bring your own yoga mat, towel, or simply touch grass as you stretch at your own pace:\n\n*Arch your back like a contented kitty\n*Stretch your paws to the sky\n*Curl up and breathe deeply\n\nStart your Saturday with a purrfect blend of relaxation and fun at Caturday Reset!\n","Gathering/Party","The Effigy","2024-06-22T08:00:00.000","2024-06-22T10:00:00.000","Saturday 8am-10am (2hrs)","Sat, Jun 22","8am (2hrs)","08:00","10:00"
"3243","Morning Meditation ","Morning meditation is a great way to center yourself, open your heart, and drop into collective consciousness. Each morning we will ground, offer guided meditation, and spend time connecting with the stillness and silence. Feel free to stay after for our morning movement offering (Yoga, Qi Gong, etc).  ","Gathering/Party","Acrodesiac Lunartics Tribe","2024-06-22T08:30:00.000","2024-06-22T09:30:00.000","Saturday 8:30am-9:30am (1hrs)","Sat, Jun 22","8:30am (1hrs)","08:30","09:30"
"3188","Toy Box - Open Play!","Come in and let your inner child out. Step back in time with us into our nostalgic toy box and delight in building a village from Lincoln Logs, setup a wooden train track, and populate your imaginary forest with toy animals. Or maybe you want to color on the walls of a cardboard doll house or play a simple game of pick up sticks with a friend? All toys are non-electronic, non-battery operated, no blinky lights or beep boops! Open 24/7 for solo or small group play when you are on sensory overload and need a reset. ","Miscellaneous","Nostalgia Under the Moonlight","2024-06-22T09:00:00.000","2024-06-22T10:00:00.000","Saturday 9am-10am (1hrs)","Sat, Jun 22","9am (1hrs)","09:00","10:00"
"3203","Sparkle Pony Express","The Sparkle Pony Express is open for mail! Stop by the post office at Burntastic Barbie to send mail, receive mail, or deliver mail. You can be the Sparkle Pony Rider — pony and sparkles provider! You can write a letter to someone at another camp, to someone at your camp, to someone you don’t know, or to yourself! Send your message and share the love. Please, if you take a shift to deliver mail, remember: no MOOP! ","Games","Burntastic Barbie","2024-06-22T09:00:00.000","2024-06-22T10:00:00.000","Saturday 9am-10am (1hrs)","Sat, Jun 22","9am (1hrs)","09:00","10:00"
"3211","Shitty? Or Pretty? Burner Caricatures ","Shitty? Or Pretty? Who knows but it will be fun… Running Doe will be whipping out some fast and fun portraits for you to keep. Come get your Burner Portraits. ","Miscellaneous","Dolls To The Wall","2024-06-22T09:00:00.000","2024-06-22T10:00:00.000","Saturday 9am-10am (1hrs)","Sat, Jun 22","9am (1hrs)","09:00","10:00"
"3238","Morning Yoga Flow","Join us for Morning Yoga! Incorporating both physical movement and energy activation. Every morning will be different as each teacher brings their own gifts and offerings. ","Gathering/Party","Acrodesiac Lunartics Tribe","2024-06-22T09:00:00.000","2024-06-22T10:00:00.000","Saturday 9am-10am (1hrs)","Sat, Jun 22","9am (1hrs)","09:00","10:00"
"3273","GerBar - premier paté for pristine palets","Is your tummy tired of the garbage from Bratshit bar? Grumpy about not winning anything from Trash & Treasure at Coffee Bar? No problem! Ask to speak to your resident GerBar baby in camp and we’ll have a hearty pureed meal in your hands before you can cry about any spilt milk","Food & Drink","Dolls To The Wall","2024-06-22T09:00:00.000","2024-06-22T10:00:00.000","Saturday 9am-10am (1hrs)","Sat, Jun 22","9am (1hrs)","09:00","10:00"
"3298","Breakfast BEEstro","Buzz on over for self serve breakfast snacks ","Food & Drink","Not Sure","2024-06-22T09:00:00.000","2024-06-22T11:00:00.000","Saturday 9am-11am (2hrs)","Sat, Jun 22","9am (2hrs)","09:00","11:00"
"3240","Morning Tai Chi & Qi Gong","Come join us for energetic embodiment! We will be practicing the internal art of Qi Gong to energize, open, and revitalize the body, mind, and spirit. Afterwards, we will connect and work through a partner drill and push-hands practice, using fundamental principles of Tai Chi.","Class/Workshop","The 5th Quest","2024-06-22T10:00:00.000","2024-06-22T11:00:00.000","Saturday 10am-11am (1hrs)","Sat, Jun 22","10am (1hrs)","10:00","11:00"
"3281","Family Yoga","Find your nostalgic Zen on Saturday morning and get in a good stretch with the whole family to jump-start your day. No mats needed (but if you have one, bring it!). Any age, any ability. Our whole family, the kids too, will help instruct this 30-min class! ","Class/Workshop","Nostalgia Under the Moonlight","2024-06-22T10:00:00.000","2024-06-22T11:00:00.000","Saturday 10am-11am (1hrs)","Sat, Jun 22","10am (1hrs)","10:00","11:00"
"3308","AcroYoga: Intro Class and Jam","Join AcroKnox (AcroYoga Knoxville) and Asheville Acro communities for an introductory AcroYoga Class and jam! AcroYoga is where the playfulness of acrobatics meets the mindfulness of yoga. It is creating union first in ourselves, and then in our partnerships and within our community. The practice elevates the connection between you and others through movement, connection, and play. The experience of taking flight with AcroYoga instantly dissolves fears and invites you to tap into new and infinite possibilities of communication, trust, and union. Come join us! Open to every level and EveryBODY!!!\n\nJoin us for a one hour, all level intro class, followed by an Acro Jam.","Class/Workshop","Acrodesiac Lunartics Tribe","2024-06-22T10:00:00.000","2024-06-22T13:00:00.000","Saturday 10am-1pm (3hrs)","Sat, Jun 22","10am (3hrs)","10:00","13:00"
"3234","OSHO’S DYNAMIC KUNDALINI MEDITATION","60 minutes of guided dynamic meditation, which moves through breath, dance, mantra, and silence. ","Class/Workshop","The Effigy","2024-06-22T10:30:00.000","2024-06-22T11:30:00.000","Saturday 10:30am-11:30am (1hrs)","Sat, Jun 22","10:30am (1hrs)","10:30","11:30"
"3190","Theme Camp Organizing Roundtable","Open discussion for theme camp organizers (TCOs) and burners interested in learning how to start a theme camp. Come learn how other camps do the thing, and share your tips and tricks for success!","Class/Workshop","That's Pretty Neat!","2024-06-22T11:00:00.000","2024-06-22T12:00:00.000","Saturday 11am-Noon (1hrs)","Sat, Jun 22","11am (1hrs)","11:00","12:00"
"3220","Red Light, Green Light","Can you make it safely to the other side when the light is green and freeze when it turns red without being shot? Oh wait, that's Squid Games. No shooting, just racing! Come play nostalgic childhood field games with us! Winner(s) will receive large bubble wands.","Games","Nostalgia Under the Moonlight","2024-06-22T11:00:00.000","2024-06-22T12:00:00.000","Saturday 11am-Noon (1hrs)","Sat, Jun 22","11am (1hrs)","11:00","12:00"
"3249","MIMOSAS & METAL IN THE MORNING","MIMOSAS & METAL IN THE MORNING Your presence is requested Saturday at 11:00 a.m. when 'Camp Just People' will be hosting MMM MIMOSAS & METAL IN THE MORNING! Stop by and enjoy a well-mixed mimosa and a jammed-packed hour of the most discriminating head-banging music! Let Jazzy Bill D Funk, the Camp Just People's resident disk jockey, serve you up a refreshing setlist of great metal bands and a well-chilled mimosa. An arrogant attitude and black tie are optional.","Gathering/Party","Just People","2024-06-22T11:00:00.000","2024-06-22T12:00:00.000","Saturday 11am-Noon (1hrs)","Sat, Jun 22","11am (1hrs)","11:00","12:00"
"3283","Erratic Dance","Maybe you manifested it, maybe its erratic dance! Come drink mimosas and show off your worst dance moves to a playlist that only satan himself could have created. Heave your flesh suit spastically while thousands of dead dolls eyes judge you! Let the insufferable audio tickle your butt chakra! Is this a bad dance move competition, a drinking game, or some kind of baby ritual? Find out Saturday at 11am.","Gathering/Party","Dolls To The Wall","2024-06-22T11:00:00.000","2024-06-22T12:00:00.000","Saturday 11am-Noon (1hrs)","Sat, Jun 22","11am (1hrs)","11:00","12:00"
"3184","Weatherwax’s Wandering Kitchen","Have you been curious about the mixing of various brines, vinegars and herbs? Come join Weatherwax' s Wandering Kitchen hosted by The Broken Drum on Saturday from 12 - 3 for an enticing journey of pickled delights. There will be various pickled vegetables and even some pickle pizza for the adventurous few.","Food & Drink","The Broken Drum","2024-06-22T12:00:00.000","2024-06-22T15:00:00.000","Saturday Noon-3pm (3hrs)","Sat, Jun 22","Noon (3hrs)","12:00","15:00"
"3214","Sensual four-handed massage","Delight your senses. Massage, sound, colors, music, scent","Gathering/Party","Sensua (formerly Herhisensua)","2024-06-22T12:00:00.000","2024-06-22T14:00:00.000","Saturday Noon-2pm (2hrs)","Sat, Jun 22","Noon (2hrs)","12:00","14:00"
"3258","Human Charcuterie ","Come enjoy a taste of the finer things and indulge your inner hedonist. Bacchanalia returns yet again hosting a marvelous variety of charcuterie delights served upon our lovely  models! Come by and enjoy pampering and snacks on snacks!\n\nWalk up volunteer slots are available.","Food & Drink","Bacchanalia","2024-06-22T12:00:00.000","2024-06-22T16:00:00.000","Saturday Noon-4pm (4hrs)","Sat, Jun 22","Noon (4hrs)","12:00","16:00"
"3217","Sacred Satire & Storytelling w/ Christy Lynn","A playfully deep hour of weaving a sacred tapestry of ancient wisdom with a modern flair for those who are willing to laugh (or cry) at the painstaking beauty of what it means to be a spiritual being having a human experience. All are welcome. ","Class/Workshop","The Fun Guys","2024-06-22T12:12:00.000","2024-06-22T13:12:00.000","Saturday 12:12pm-1:12pm (1hrs)","Sat, Jun 22","12:12pm (1hrs)","12:12","13:12"
"3251","Learning to connect with movement through Bellydancing.","Connect with your body, mind, soul through dance. ","Class/Workshop","The Temple","2024-06-22T13:00:00.000","2024-06-22T14:00:00.000","Saturday 1pm-2pm (1hrs)","Sat, Jun 22","1pm (1hrs)","13:00","14:00"
"3277","Foreskin Restoration Workshop","The foreskin of a circumcised man can never truly be restored. The acroposthion and nerve endings of the pleated region are gone forever. However, there are methods to grow the skin of a penis with consistent stretching (like ear gauging) to ultimately gain enough tissue for the appearance and functionality of a foreskin. Join me to learn about the history of circumcision in the USA, the anatomy of the penis (do you know where your raphe is?) and about foreskin restoration techniques and resources. I will demonstrate both manual stretching exercises and some commercially available tuggers. The tuggers will be available for people to try out after the lecture. Come with your dick questions.","Class/Workshop","Georgia Peanuts","2024-06-22T13:00:00.000","2024-06-22T14:00:00.000","Saturday 1pm-2pm (1hrs)","Sat, Jun 22","1pm (1hrs)","13:00","14:00"
"3306","All about the TTM CoCC","Presentation and discussion about the To the Moon Code of Conduct Committee. How does it work? How does a participant report a conduct violation? What happens after a report is made? Come learn how our CoCC works to keep our community safe!","Class/Workshop","That's Pretty Neat!","2024-06-22T13:00:00.000","2024-06-22T14:00:00.000","Saturday 1pm-2pm (1hrs)","Sat, Jun 22","1pm (1hrs)","13:00","14:00"
"3304","Anthony Adams Music","Genre-Americana/Stoner Soul/Conscious Folk. Come see Nashville based musician Anthony Adams perform an intimate set of original tunes.","Gathering/Party","The Fun Guys","2024-06-22T13:15:00.000","2024-06-22T14:15:00.000","Saturday 1:15pm-2:15pm (1hrs)","Sat, Jun 22","1:15pm (1hrs)","13:15","14:15"
"3318","3 Old Men Labyrinth Ritual (solar noon)","Enter the labyrinth.  There are four entrances; you may enter at any of them. Follow the path to the center.  There are four exits; at three of them, an Old Man stands ready to offer you an experience. (The labyrinth is open for your meditation throughout the burn.)","Gathering/Party","3 Old Men","2024-06-22T13:34:00.000","2024-06-22T14:34:00.000","Saturday 1:34pm-2:34pm (1hrs)","Sat, Jun 22","1:34pm (1hrs)","13:34","14:34"
"3247","Meet your new camp buddy","Remember meeting your first bunkmate at summer camp? Camp ComeOnIWanna will tap into that nastalgia.  Camp counselors will help pair new participants up, discuss consent, and encourage you to recreate summer camp fun both at Camp ComeOnIWanna and other theme camps. \n\nCome meet your new buddy during this time. ","Gathering/Party","Casmp: Comeoniwanna","2024-06-22T14:00:00.000","2024-06-22T15:30:00.000","Saturday 2pm-3:30pm (2hrs)","Sat, Jun 22","2pm (2hrs)","14:00","15:30"
